id_,year,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,realinc,racecen1,relig,spkmslm,spkhomo,childs,age,educ,sex,partyid,spkath,spkrac,spkcom,spkmil,sexnow
1125,2018,Yes,No,Yes,No,Yes,No,No,8512.5,White,Protestant,Not allowed,Allowed,0,21,15,Male,Strong republican,Allowed,Allowed,Allowed,Allowed,Not applicable
1126,2018,No,No,Yes,No,No,No,No,24970,White,Protestant,"Yes, allowed",Allowed,0,29,16,Male,Not str democrat,Allowed,Allowed,Allowed,Allowed,Man
1127,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2043,White,Catholic,Not applicable,Not applicable,0,21,15,Female,"Ind,near rep",Not applicable,Not applicable,Not applicable,Not applicable,Women
1128,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,30645,Asian indian,None,"Yes, allowed",Allowed,0,21,15,Female,Strong democrat,Allowed,Not allowed,Allowed,Allowed,Women
1129,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,10782.5,White,Catholic,Not applicable,Not applicable,0,25,17,Male,Strong democrat,Not applicable,Not applicable,Not applicable,Not applicable,Man
1130,2018,Yes,Yes,Yes,No,Yes,Yes,No,37455,White,Protestant,"Yes, allowed",Allowed,0,22,16,Male,Not str republican,Allowed,Allowed,Allowed,Allowed,Not applicable
1131,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Black or african american,,"Yes, allowed",Allowed,1,23,13,Male,"Ind,near dem",Allowed,Allowed,Allowed,Allowed,Man
1132,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,119879.4173,White,Protestant,"Yes, allowed",Allowed,0,21,14,Male,Strong democrat,Allowed,Allowed,Allowed,Allowed,Not applicable
1133,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6242.5,White,None,Not allowed,Allowed,0,21,15,Male,Not str democrat,Allowed,Not allowed,Allowed,Allowed,Man
1134,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,119879.4173,White,Protestant,Not applicable,Not applicable,2,55,16,Male,"Ind,near dem",Not applicable,Not applicable,Not applicable,Not applicable,Man
1135,2018,Yes,No,Yes,No,Yes,No,No,37455,White,Protestant,Not allowed,Allowed,8,63,20,Male,Strong republican,Allowed,Not allowed,Allowed,Allowed,Man
1136,2018,No,No,No,No,Yes,No,No,24970,White,Protestant,Not allowed,Not allowed,1,86,12,Female,"Ind,near rep",Allowed,Not allowed,Not allowed,Not allowed,Not applicable
1137,2018,No,No,Yes,No,Yes,No,No,54480,White,Protestant,Not allowed,Allowed,4,40,8,Male,Strong republican,Allowed,Allowed,Allowed,Allowed,Man
1138,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,20430,Hispanic,None,Not applicable,Not applicable,3,42,12,Male,Independent,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1139,2018,No,No,Yes,No,No,No,No,10782.5,White,Protestant,Not allowed,Allowed,2,64,12,Female,Strong republican,Allowed,Allowed,Allowed,Allowed,Women
1140,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,119879.4173,White,Jewish,"Yes, allowed",Allowed,3,72,20,Female,Strong democrat,Allowed,Not allowed,Allowed,Allowed,Not applicable
1141,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,12485,White,Jewish,Not applicable,Not applicable,2,84,16,Male,Strong democrat,Not applicable,Not applicable,Not applicable,Not applicable,Man
1142,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,17025,Black or african american,Protestant,Not applicable,Not applicable,2,30,14,Female,Independent,Not applicable,Not applicable,Not applicable,Not applicable,Women
1143,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9647.5,White,None,"Yes, allowed",Allowed,0,33,12,Male,Independent,Allowed,Allowed,Allowed,Allowed,Not applicable
1144,2018,Yes,,Yes,Yes,Yes,,No,17025,White,Jewish,"Yes, allowed",Allowed,2,76,14,Male,Other party,Allowed,Allowed,Allowed,Not allowed,Man
1145,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,30645,Other asian,Hinduism,Not applicable,Not applicable,0,28,19,Male,"Ind,near dem",Not applicable,Not applicable,Not applicable,Not applicable,Man
1146,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12485,Black or african american,Protestant,Not allowed,Allowed,0,23,16,Female,"Ind,near rep",Allowed,Allowed,Allowed,Not allowed,Women
1147,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,24970,White,Catholic,Not applicable,Not applicable,3,30,12,Female,Not str democrat,Not applicable,Not applicable,Not applicable,Not applicable,Women
1148,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9647.5,Hispanic,Catholic,"Yes, allowed",Allowed,0,29,12,Female,Not str democrat,Allowed,Allowed,Allowed,Allowed,Not applicable
1149,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,White,Other,"Yes, allowed",Allowed,0,23,11,Male,Independent,Allowed,Allowed,Allowed,Allowed,Man
1150,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,6242.5,White,None,Not applicable,Not applicable,0,85,17,Male,Not str democrat,Not applicable,Not applicable,Not applicable,Not applicable,Man
1151,2018,Yes,No,Yes,No,Yes,No,No,45400,Some other race,Protestant,Not allowed,Not allowed,0,58,9,Male,Independent,Allowed,Allowed,Allowed,Not allowed,Not applicable
1152,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,54480,White,None,"Yes, allowed",Allowed,1,86,13,Male,"Ind,near dem",Allowed,Allowed,Allowed,Allowed,Man
1153,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,63560,White,Protestant,Not applicable,Not applicable,6,82,17,Male,Not str republican,Not applicable,Not applicable,Not applicable,Not applicable,Man
1154,2018,Yes,Yes,Yes,Yes,No,No,No,10782.5,Black or african american,Protestant,"Yes, allowed",Allowed,8,50,12,Male,Strong democrat,Allowed,Allowed,Allowed,Not allowed,Not applicable
1155,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,45400,Black or african american,None,Not applicable,Not applicable,1,55,13,Male,Independent,Not applicable,Not applicable,Not applicable,Not applicable,Man
1156,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,45400,Hispanic,Catholic,"Yes, allowed",Allowed,3,41,16,Female,"Ind,near dem",Allowed,Allowed,Allowed,Allowed,Not applicable
1157,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,45400,Hispanic,None,"Yes, allowed",Allowed,0,22,14,Male,Other party,Allowed,Allowed,Allowed,Allowed,Man
1158,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,54480,White,Protestant,Not applicable,Not applicable,3,28,14,Male,Strong republican,Not applicable,Not applicable,Not applicable,Not applicable,Man
1159,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,14755,Black or african american,Protestant,"Yes, allowed",Allowed,5,87,12,Female,Strong democrat,Allowed,Allowed,Allowed,Allowed,Not applicable
1160,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,54480,Filipino,Catholic,Not applicable,Not applicable,3,64,16,Male,Strong republican,Not applicable,Not applicable,Not applicable,Not applicable,Man
1161,2018,,,Yes,No,,,,119879.4173,White,Catholic,Not allowed,Allowed,0,18,11,Female,"Ind,near rep",Allowed,Not allowed,Allowed,Allowed,Not applicable
1162,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,White,Protestant,Not applicable,Not applicable,1,73,12,Female,Strong democrat,Not applicable,Not applicable,Not applicable,Not applicable,Women
1163,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,White,Catholic,Not applicable,Not applicable,0,68,13,Female,"Ind,near dem",Not applicable,Not applicable,Not applicable,Not applicable,Women
1164,2018,,No,Yes,No,Yes,No,No,119879.4173,White,Protestant,"Yes, allowed",Allowed,3,51,20,Female,Strong republican,Allowed,Allowed,Allowed,Allowed,Not applicable
1165,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,54480,White,Buddhism,"Yes, allowed",Allowed,2,67,16,Male,Other party,Allowed,Allowed,Allowed,Allowed,Man
1166,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,119879.4173,White,Buddhism,Not applicable,Not applicable,5,81,16,Male,Strong democrat,Not applicable,Not applicable,Not applicable,Not applicable,Man
1167,2018,Yes,No,Yes,No,Yes,No,No,119879.4173,White,Protestant,"Yes, allowed",Allowed,4,70,16,Male,Not str republican,Allowed,Not allowed,Allowed,Allowed,Not applicable
1168,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,37455,White,Catholic,Not applicable,Not applicable,1,63,12,Male,Not str democrat,Not applicable,Not applicable,Not applicable,Not applicable,Man
1169,2018,No,No,Yes,No,Yes,No,No,20430,White,Protestant,Not allowed,Not allowed,3,71,12,Female,Not str republican,Not allowed,Not allowed,Not allowed,Not allowed,Women
1170,2018,Yes,No,Yes,No,Yes,No,No,119879.4173,White,Catholic,"Yes, allowed",Allowed,2,34,16,Male,"Ind,near rep",Allowed,Allowed,Allowed,Allowed,Not applicable
1171,2018,Yes,No,Yes,No,Yes,No,No,24970,White,Protestant,"Yes, allowed",Allowed,3,86,16,Male,Independent,Allowed,Not allowed,Allowed,Not allowed,Not applicable
1172,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,20430,White,None,Not applicable,Not applicable,0,39,12,Female,Not str democrat,Not applicable,Not applicable,Not applicable,Not applicable,Women
1173,2018,Yes,Yes,Yes,Yes,Yes,No,No,24970,White,Protestant,"Yes, allowed",Allowed,1,47,12,Male,Independent,Allowed,Allowed,Allowed,Allowed,Not applicable
1174,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,63560,Black or african american,Christian,Not allowed,Allowed,2,33,18,Female,Not str democrat,Allowed,Not allowed,Not allowed,Not allowed,Women
1175,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,17025,Chinese,None,Not applicable,Not applicable,0,31,16,Male,"Ind,near dem",Not applicable,Not applicable,Not applicable,Not applicable,Man
1176,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,119879.4173,White,Protestant,Not allowed,Not allowed,1,57,12,Female,Not str republican,Not allowed,Not allowed,Not allowed,Not allowed,Not applicable
1177,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,30645,White,Catholic,Not applicable,Not applicable,1,35,13,Male,Independent,Not applicable,Not applicable,Not applicable,Not applicable,Man
1178,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,30645,White,Protestant,"Yes, allowed",Allowed,2,65,12,Female,"Ind,near dem",Allowed,Allowed,Allowed,Allowed,Not applicable
1179,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,14755,White,Catholic,"Yes, allowed",Allowed,0,69,12,Male,"Ind,near rep",Allowed,Allowed,Allowed,Allowed,Man
1180,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,1589,Black or african american,None,Not applicable,Not applicable,2,59,12,Female,Not str democrat,Not applicable,Not applicable,Not applicable,Not applicable,Women
1181,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,63560,White,None,"Yes, allowed",Allowed,2,35,13,Male,Not str democrat,Allowed,Allowed,Allowed,Allowed,Man
1182,2018,No,No,No,No,No,No,No,12485,White,Protestant,"Yes, allowed",Allowed,0,37,13,Male,Not str republican,Allowed,Allowed,Allowed,Allowed,Not applicable
1183,2018,Yes,No,Yes,No,Yes,No,No,119879.4173,White,Protestant,"Yes, allowed",Allowed,2,51,12,Female,Strong republican,Allowed,Allowed,Allowed,Allowed,Women
1184,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,14755,Hispanic,Catholic,Not applicable,Not applicable,1,85,10,Male,"Ind,near dem",Not applicable,Not applicable,Not applicable,Not applicable,Man
1185,2018,Yes,No,Yes,No,Yes,No,No,63560,White,Catholic,Not allowed,Allowed,2,49,16,Female,Not str republican,Allowed,Not allowed,Not allowed,Allowed,Not applicable
1186,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,72640,White,Catholic,"Yes, allowed",Allowed,2,68,16,Female,"Ind,near dem",Allowed,Allowed,Allowed,Allowed,Women
1187,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,119879.4173,White,Protestant,Not applicable,Not applicable,2,70,17,Female,"Ind,near rep",Not applicable,Not applicable,Not applicable,Not applicable,Women
1188,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,17025,White,Protestant,"Yes, allowed",Allowed,3,74,12,Male,Strong democrat,Allowed,Allowed,Allowed,Allowed,Man
1189,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,37455,White,Catholic,Not applicable,Not applicable,3,68,12,Female,Strong republican,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1190,2018,Yes,No,Yes,No,No,No,Yes,72640,White,Christian,"Yes, allowed",Allowed,2,46,16,Female,Strong republican,Allowed,Allowed,Allowed,Allowed,Not applicable
1191,2018,Yes,No,Yes,No,No,No,No,72640,White,Protestant,Not allowed,Allowed,2,51,14,Female,Strong republican,Allowed,Not allowed,Not allowed,Allowed,Women
1192,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,54480,White,Protestant,Not applicable,Not applicable,2,66,12,Male,Strong republican,Not applicable,Not applicable,Not applicable,Not applicable,Man
1193,2018,Yes,No,Yes,No,Yes,No,No,119879.4173,White,None,"Yes, allowed",Allowed,1,43,14,Male,"Ind,near rep",Not allowed,Allowed,Allowed,Allowed,Not applicable
1194,2018,No,No,Yes,Yes,Yes,Yes,No,,White,Protestant,Not allowed,Not allowed,3,74,11,Female,Strong democrat,Allowed,Not allowed,Not allowed,Not allowed,Not applicable
1195,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,37455,White,Protestant,Not applicable,Not applicable,3,74,18,Male,"Ind,near rep",Not applicable,Not applicable,Not applicable,Not applicable,Man
1196,2018,No,No,Yes,No,No,No,No,54480,White,Catholic,Not allowed,Allowed,4,85,12,Male,"Ind,near rep",Allowed,Not allowed,Not allowed,Not allowed,Man
1197,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20430,White,Protestant,"Yes, allowed",Allowed,0,49,16,Male,"Ind,near dem",Allowed,Allowed,Allowed,Allowed,Man
1198,2018,No,No,Yes,No,No,No,No,,White,Orthodox-christian,Not allowed,Allowed,2,46,12,Female,Strong republican,Not allowed,Not allowed,Not allowed,Allowed,Not applicable
1199,2018,,No,Yes,No,,No,No,63560,White,Protestant,Not allowed,Not allowed,4,37,17,Female,Not str democrat,Allowed,Not allowed,Not allowed,Allowed,Women
1200,2018,No,No,No,No,No,No,No,7377.5,White,Protestant,"Yes, allowed",Allowed,6,41,11,Female,Independent,Allowed,Allowed,Allowed,Allowed,Not applicable
1201,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,14755,White,None,"Yes, allowed",Allowed,1,22,12,Male,"Ind,near dem",Allowed,Allowed,Not allowed,Allowed,Man
1202,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,14755,White,Catholic,Not applicable,Not applicable,1,43,16,Female,"Ind,near dem",Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1203,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,30645,White,Protestant,Not allowed,Allowed,4,73,16,Female,Independent,Allowed,Allowed,Allowed,Allowed,Women
1204,2018,No,No,Yes,No,Yes,No,No,20430,White,Protestant,Not allowed,Allowed,1,34,16,Female,Not str republican,Allowed,Allowed,,Not allowed,Not applicable
1205,2018,Yes,No,Yes,No,Yes,No,No,6242.5,White,Protestant,Not allowed,Allowed,3,87,14,Male,Strong democrat,Allowed,Allowed,,Not allowed,Not applicable
1206,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,14755,White,Protestant,Not applicable,Not applicable,0,32,18,Female,Strong democrat,Not applicable,Not applicable,Not applicable,Not applicable,Women
1207,2018,Yes,No,Yes,No,Yes,No,No,14755,White,Catholic,Not allowed,Allowed,1,31,14,Female,Independent,Not allowed,Not allowed,Allowed,Allowed,Women
1208,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,908,White,None,Not applicable,Not applicable,0,33,12,Male,Independent,Not applicable,Not applicable,Not applicable,Not applicable,Man
1209,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5107.5,White,Protestant,"Yes, allowed",Not allowed,2,69,12,Male,Not str republican,Not allowed,Allowed,Not allowed,Allowed,Not applicable
1210,2018,Yes,No,Yes,No,Yes,No,No,6242.5,White,Protestant,Not allowed,Allowed,0,77,12,Male,Strong republican,Not allowed,Not allowed,Not allowed,Not allowed,Man
1211,2018,Yes,Yes,Yes,No,Yes,No,No,227,White,Catholic,"Yes, allowed",Allowed,2,52,13,Male,Not str republican,Allowed,Allowed,Allowed,Allowed,Not applicable
1212,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,37455,White,None,Not applicable,Not applicable,0,37,15,Male,Strong democrat,Not applicable,Not applicable,Not applicable,Not applicable,Man
1213,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12485,White,None,"Yes, allowed",Allowed,0,52,12,Male,"Ind,near dem",Allowed,Not allowed,Allowed,Allowed,Not applicable
1214,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,45400,Korean,None,"Yes, allowed",Allowed,0,38,16,Female,Not str democrat,Allowed,Allowed,Allowed,Allowed,Women
1215,2018,No,No,No,No,No,No,No,1589,American indian or alaska native,None,"Yes, allowed",Allowed,4,55,11,Male,"Ind,near rep",Allowed,Allowed,Allowed,Allowed,Man
1216,2018,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,17025,White,Protestant,Not applicable,Not applicable,3,75,13,Female,Not str democrat,Not applicable,Not applicable,Not applicable,Not applicable,Women
1217,2018,No,No,Yes,No,,No,No,24970,White,Catholic,"Yes, allowed",,1,50,14,Female,Independent,Not allowed,Not allowed,Not allowed,,Not applicable
1218,2018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20430,White,None,"Yes, allowed",Allowed,1,25,12,Female,"Ind,near dem",Allowed,Allowed,Allowed,Allowed,Women
